word,tag,pos
خصوصي,ADJ,adjective
خشنګ,ADJ,adjective
خپوسه,ADJ,adjective
ختنه,ADJ,adjective
خجل,ADJ,adjective
خجه,ADJ,adjective
خجونکی,ADJ,adjective
خچ پچ,ADJ,adjective
خچن,ADJ,adjective
خدازده,ADJ,adjective
خدمتي,ADJ,adjective
خراب,ADJ,adjective
خراج,ADJ,adjective
خرمايي,ADJ,adjective
خروړی,ADJ,adjective
خري په خري,ADJ,adjective
خرټ,ADJ,adjective
خرټه,ADJ,adjective
خرڅاوو,ADJ,adjective
خرڅی,ADJ,adjective
خرډنګ,ADJ,adjective
خری,ADJ,adjective
خسک,ADJ,adjective
خسي,ADJ,adjective
خسيس,ADJ,adjective
دموکراتيک,ADJ,adjective
دنننی,ADJ,adjective
دافع,ADJ,adjective
دنيايي,ADJ,adjective
زاتي,ADJ,adjective
زارمړی,ADJ,adjective
زاره ترکی,ADJ,adjective
زاره چاودی,ADJ,adjective
زاغ زاغ,ADJ,adjective
زاهد,ADJ,adjective
زاوان,ADJ,adjective
زايل,ADJ,adjective
زاړند,ADJ,adjective
زاړه,ADJ,adjective
رېمن,ADJ,adjective
زاړی,ADJ,adjective
زبر,ADJ,adjective
زبردست,ADJ,adjective
زبرګ,ADJ,adjective
زبون,ADJ,adjective
زحمتکښ,ADJ,adjective
زخمي,ADJ,adjective
زخن,ADJ,adjective
زراعتي,ADJ,adjective
زرزري,ADJ,adjective
زرغون,ADJ,adjective
دنياداره,ADJ,adjective
زرم,ADJ,adjective
رېزمرېز,ADJ,adjective
رښتيانی,ADJ,adjective
روند,ADJ,adjective
روندی,ADJ,adjective
روهي,ADJ,adjective
روهيلی,ADJ,adjective
رويدار,ADJ,adjective
رويي,ADJ,adjective
روځنی,ADJ,adjective
روږد,ADJ,adjective
روږدی,ADJ,adjective
روښان,ADJ,adjective
رګي,ADJ,adjective
روڼ,ADJ,adjective
رياکاره,ADJ,adjective
ريچن,ADJ,adjective
ريچې ريچې,ADJ,adjective
ريمن,ADJ,adjective
ريونده,ADJ,adjective
رټ,ADJ,adjective
رڅ,ADJ,adjective
رډ,ADJ,adjective
رښتنی,ADJ,adjective
رښتونی,ADJ,adjective
روی,ADJ,adjective
زره پوښ,ADJ,adjective
زرهدار,ADJ,adjective
زري,ADJ,adjective
زوږ,ADJ,adjective
زوی مړی,ADJ,adjective
زياتي,ADJ,adjective
زيارکښ,ADJ,adjective
زيانکاره,ADJ,adjective
زيانمن,ADJ,adjective
زيچ,ADJ,adjective
زير,ADJ,adjective
زيمته,ADJ,adjective
زيمناک,ADJ,adjective
زوړ,ADJ,adjective
زينتي,ADJ,adjective
زيږ,ADJ,adjective
زړخن,ADJ,adjective
زړن,ADJ,adjective
زړه بدی,ADJ,adjective
زړه توری,ADJ,adjective
زړه خوړينی,ADJ,adjective
زړه خوږی,ADJ,adjective
زړه ستړی,ADJ,adjective
زړه سواند,ADJ,adjective
زړه سوی,ADJ,adjective
زيير,ADJ,adjective
زويل,ADJ,adjective
زون,ADJ,adjective
زولن,ADJ,adjective
زرين,ADJ,adjective
زرځي,ADJ,adjective
زغرد,ADJ,adjective
زلخوږی,ADJ,adjective
زلنده,ADJ,adjective
زله,ADJ,adjective
زمبر,ADJ,adjective
زمريالی,ADJ,adjective
زمرين,ADJ,adjective
زموخت,ADJ,adjective
زميني,ADJ,adjective
زناکاره,ADJ,adjective
زنداني,ADJ,adjective
زنديق,ADJ,adjective
زنګي,ADJ,adjective
زهرجن,ADJ,adjective
زهرناک,ADJ,adjective
زهروي,ADJ,adjective
زهير,ADJ,adjective
زور,ADJ,adjective
زورمټی,ADJ,adjective
زورور,ADJ,adjective
زولال,ADJ,adjective
روک,ADJ,adjective
روغ رمی,ADJ,adjective
زبده,ADJ,adjective
روغ,ADJ,adjective
ديالکتيک,ADJ,adjective
ديالکتيکي,ADJ,adjective
حاضر,ADJ,adjective
ديرلسم,ADJ,adjective
ديغ,ADJ,adjective
ديمه,ADJ,adjective
ديموکراتيک,ADJ,adjective
دينداره,ADJ,adjective
ديني,ADJ,adjective
دړې وړې,ADJ,adjective
دوږخي,ADJ,adjective
دښمن داره,ADJ,adjective
دېسي,ADJ,adjective
دېوالي,ADJ,adjective
ذات البيني,ADJ,adjective
ذره بيني,ADJ,adjective
ذروي,ADJ,adjective
ذکي,ADJ,adjective
ذليل,ADJ,adjective
ذمه وار,ADJ,adjective
ذهني,ADJ,adjective
ذهين,ADJ,adjective
دېرشم,ADJ,adjective
ذوالجلال,ADJ,adjective
دوړن,ADJ,adjective
دوهم,ADJ,adjective
دنيوي,ADJ,adjective
دنګ,ADJ,adjective
دوامداره,ADJ,adjective
دوچنده,ADJ,adjective
دودجن,ADJ,adjective
دوراندېښ,ADJ,adjective
دوراندېښی,ADJ,adjective
دورنګه,ADJ,adjective
دوستانه,ADJ,adjective
دوطرفه,ADJ,adjective
دوولسم,ADJ,adjective
دوفصله,ADJ,adjective
دولتي,ADJ,adjective
دوه اړخيز,ADJ,adjective
دوه پټی,ADJ,adjective
دوه تاريز,ADJ,adjective
دوه زړه,ADJ,adjective
دوه غبرګه,ADJ,adjective
دوه کسيز,ADJ,adjective
دوه مخی,ADJ,adjective
دوه نليز,ADJ,adjective
دوه ورګی,ADJ,adjective
روغ رمټ,ADJ,adjective
ذيحق,ADJ,adjective
دولتمن,ADJ,adjective
ذيصلاح,ADJ,adjective
رسوبي,ADJ,adjective
رسېدلی,ADJ,adjective
رضاکاره,ADJ,adjective
رغړند,ADJ,adjective
رک,ADJ,adjective
رکيک,ADJ,adjective
رند,ADJ,adjective
رنځور,ADJ,adjective
رنګارنګ,ADJ,adjective
رنګژړی,ADJ,adjective
رسوا,ADJ,adjective
رنګه,ADJ,adjective
رنګين,ADJ,adjective
رنګړی,ADJ,adjective
رهني,ADJ,adjective
رهي,ADJ,adjective
روا,ADJ,adjective
روان,ADJ,adjective
روحاني,ADJ,adjective
روحي,ADJ,adjective
روسي,ADJ,adjective
روشنفکره,ADJ,adjective
رنګيز,ADJ,adjective
رسمي,ADJ,adjective
رقيق,ADJ,adjective
رذيل,ADJ,adjective
ذيعلاقه,ADJ,adjective
رابرسيره,ADJ,adjective
راجستري,ADJ,adjective
راداره,ADJ,adjective
راديکال,ADJ,adjective
رژند,ADJ,adjective
راستکاره,ADJ,adjective
راسته,ADJ,adjective
راضي,ADJ,adjective
راکد,ADJ,adjective
رام,ADJ,adjective
راديواکټيو,ADJ,adjective
ربغړ,ADJ,adjective
راوي,ADJ,adjective
ردڅ,ADJ,adjective
ردي,ADJ,adjective
رخن,ADJ,adjective
رخداره,ADJ,adjective
ذيروح,ADJ,adjective
رخام,ADJ,adjective
رپڼی,ADJ,adjective
رپند,ADJ,adjective
ربڼوکی,ADJ,adjective
 نه به,ADP,adposition
بې هغه,ADP,adposition
لاندی,ADP,adposition
وړاندی,ADP,adposition
په اړه,ADP,adposition
پاس,ADP,adposition
منځ کې,ADP,adposition
له ما,ADP,adposition
مخکی,ADP,adposition
په دننه کې,ADP,adposition
نږدی,ADP,adposition
سره,ADP,adposition
ګرد,ADP,adposition
په تیریدادی,ADP,adposition
بهر,ADP,adposition
وړاندې,ADP,adposition
هاخوا,ADP,adposition
بیا هم,CCONJ,coordinating conjunction
خو,CCONJ,coordinating conjunction
اما,CCONJ,coordinating conjunction
او,CCONJ,coordinating conjunction
یا,CCONJ,coordinating conjunction
و,CCONJ,coordinating conjunction
کوم,DET,determiner
دوې,DET,determiner
یوې,DET,determiner
هیڅ,DET,determiner
دا,DET,determiner
څوومه,DET,determiner
یوه,DET,determiner
دغي,DET,determiner
دغو,DET,determiner
ټول,DET,determiner
څه,DET,determiner
څو,DET,determiner
څومره,DET,determiner
دغې,DET,determiner
په دې,DET,determiner
کومه,DET,determiner
چغ چغ,INTJ,interjection
بغ,INTJ,interjection
بسم الله,INTJ,interjection
آمين,INTJ,interjection
آفرين,INTJ,interjection
اوخ,INTJ,interjection
انشاءالله,INTJ,interjection
اف,INTJ,interjection
اشکي,INTJ,interjection
استغفر الله,INTJ,interjection
ار,INTJ,interjection
چغه,INTJ,interjection
آ,INTJ,interjection
دروز,INTJ,interjection
که چیری,INTJ,interjection
دروم,INTJ,interjection
دڼ دڼ,INTJ,interjection
سبحان الله,INTJ,interjection
شابس,INTJ,interjection
مړه,INTJ,interjection
نوربيا,INTJ,interjection
هاها,INTJ,interjection
هبه ډبه,INTJ,interjection
هشه,INTJ,interjection
هلۍ,INTJ,interjection
هه,INTJ,interjection
چو,INTJ,interjection
هورا,INTJ,interjection
هی,INTJ,interjection
وا,INTJ,interjection
واخ,INTJ,interjection
واه,INTJ,interjection
واوا,INTJ,interjection
وای,INTJ,interjection
وخ,INTJ,interjection
وه وه,INTJ,interjection
ويش,INTJ,interjection
وۍ,INTJ,interjection
ږو,INTJ,interjection
هيهات,INTJ,interjection
دروب,INTJ,interjection
اخ,INTJ,interjection
غبن,NOUN,noun
قو,NOUN,noun
قوا,NOUN,noun
قواره,NOUN,noun
قواله,NOUN,noun
قوانين,NOUN,noun
قورمه,NOUN,noun
قوس,NOUN,noun
قول,NOUN,noun
قهوه,NOUN,noun
قوم,NOUN,noun
قومانده,NOUN,noun
قومنداني,NOUN,noun
قوميت,NOUN,noun
قونسول,NOUN,noun
قونسولګري,NOUN,noun
قوه,NOUN,noun
قيادت,NOUN,noun
قياس,NOUN,noun
قوماندان,NOUN,noun
قيافه,NOUN,noun
قهرماني,NOUN,noun
قهر,NOUN,noun
قطعنامه,NOUN,noun
قطعه,NOUN,noun
قفس,NOUN,noun
قلت,NOUN,noun
قلعه,NOUN,noun
قلعي,NOUN,noun
قلف,NOUN,noun
قلم,NOUN,noun
قهرمان,NOUN,noun
قلمرو,NOUN,noun
قلندر,NOUN,noun
قمار,NOUN,noun
قمارباز,NOUN,noun
قمر,NOUN,noun
قناد,NOUN,noun
قناعت,NOUN,noun
قند,NOUN,noun
قنسول,NOUN,noun
قلنج,NOUN,noun
قيام,NOUN,noun
قيامت,NOUN,noun
قيچي,NOUN,noun
کار,NOUN,noun
کاربن,NOUN,noun
کاربون,NOUN,noun
کاربون پېپر,NOUN,noun
کاربون ډای اوکسايډ,NOUN,noun
کارت,NOUN,noun
کارتوس,NOUN,noun
کارتوګرافي,NOUN,noun
کاختي,NOUN,noun
کارخانه,NOUN,noun
کارغه,NOUN,noun
کارفرما,NOUN,noun
کارک,NOUN,noun
کارنامه,NOUN,noun
کاروان,NOUN,noun
کاروانسرای,NOUN,noun
کاروبار,NOUN,noun
کاريکاتور,NOUN,noun
کارشکني,NOUN,noun
کاچوغه,NOUN,noun
کاج,NOUN,noun
کاتوليک,NOUN,noun
قير,NOUN,noun
قيراط,NOUN,noun
قيصر,NOUN,noun
قيف,NOUN,noun
قيمت,NOUN,noun
قيموميت,NOUN,noun
قيودات,NOUN,noun
قی,NOUN,noun
کا,NOUN,noun
کابل,NOUN,noun
کابينه,NOUN,noun
کاپرګل,NOUN,noun
کاپي,NOUN,noun
کاپيسا,NOUN,noun
کاپيټاليزم,NOUN,noun
کاپيټاليسټ,NOUN,noun
کاتب,NOUN,noun
کاتبي,NOUN,noun
کاته,NOUN,noun
قطع,NOUN,noun
کاريګر,NOUN,noun
قطره,NOUN,noun
قطب نما,NOUN,noun
قاعده,NOUN,noun
قاف,NOUN,noun
قافله,NOUN,noun
قافيه,NOUN,noun
قالب,NOUN,noun
قالينچه,NOUN,noun
قالينه,NOUN,noun
قام,NOUN,noun
قاضی القضات,NOUN,noun
قاموس,NOUN,noun
قايد,NOUN,noun
قايمه زاويه,NOUN,noun
قباله,NOUN,noun
قبر,NOUN,noun
قبرس,NOUN,noun
قبض,NOUN,noun
قبضه,NOUN,noun
قبله,NOUN,noun
قانون,NOUN,noun
قبول,NOUN,noun
قاضي,NOUN,noun
قاري,NOUN,noun
فيلوان,NOUN,noun
فيلولوژي,NOUN,noun
فيلډمارشال,NOUN,noun
فينانسمان,NOUN,noun
فيوز,NOUN,noun
فيوياليزم,NOUN,noun
فيوډال,NOUN,noun
فيیدي,NOUN,noun
قاصد,NOUN,noun
فټ,NOUN,noun
فډريشن,NOUN,noun
ق,NOUN,noun
قاب,NOUN,noun
قابله,NOUN,noun
قابليت,NOUN,noun
قاتل,NOUN,noun
قاچاق,NOUN,noun
قاره,NOUN,noun
فټبال,NOUN,noun
قبولي,NOUN,noun
قبيله,NOUN,noun
قتل,NOUN,noun
قريحه,NOUN,noun
قرينه,NOUN,noun
قريه,NOUN,noun
قسط,NOUN,noun
قسمت,NOUN,noun
قشر,NOUN,noun
قشله,NOUN,noun
قصاب,NOUN,noun
قره قل,NOUN,noun
قصابي,NOUN,noun
قصبه الريه,NOUN,noun
قصد,NOUN,noun
قصر,NOUN,noun
قصه,NOUN,noun
قصيده,NOUN,noun
قضاوت,NOUN,noun
قطار,NOUN,noun
قطب,NOUN,noun
قصاص,NOUN,noun
قرنيه,NOUN,noun
قرن,NOUN,noun
قرعه کشي,NOUN,noun
قحط,NOUN,noun
قحطي,NOUN,noun
قد,NOUN,noun
قداندام,NOUN,noun
قدر,NOUN,noun
قدرت,NOUN,noun
قدم,NOUN,noun
قرا,NOUN,noun
قرائت,NOUN,noun
قرابت,NOUN,noun
قرار,NOUN,noun
قرارداد,NOUN,noun
قران,NOUN,noun
قربان,NOUN,noun
قرباني,NOUN,noun
قرحه,NOUN,noun
قرض,NOUN,noun
قرضه,NOUN,noun
قرطاسيه,NOUN,noun
قطر,NOUN,noun
کارټن,NOUN,noun
کارډ,NOUN,noun
کارګاه,NOUN,noun
کراهت,NOUN,noun
کرايه,NOUN,noun
کرايه کښ,NOUN,noun
کراړه,NOUN,noun
کرباس,NOUN,noun
کربوړی,NOUN,noun
کرپ,NOUN,noun
کرپا,NOUN,noun
کرامت,NOUN,noun
کرپندوکی,NOUN,noun
کرچ,NOUN,noun
کرچهار,NOUN,noun
کرچی,NOUN,noun
کرد,NOUN,noun
کردار,NOUN,noun
کردوړی,NOUN,noun
کرشنيل,NOUN,noun
کرغه,NOUN,noun
کرپی,NOUN,noun
کرغښی,NOUN,noun
کراري,NOUN,noun
کر,NOUN,noun
کتيبه,NOUN,noun
کثافت,NOUN,noun
کثرت,NOUN,noun
کثيرالاضلاع,NOUN,noun
کجاوه,NOUN,noun
کجک,NOUN,noun
کجل,NOUN,noun
کجور,NOUN,noun
کراچي,NOUN,noun
کجوره,NOUN,noun
کچ,NOUN,noun
کچالو,NOUN,noun
کچر,NOUN,noun
کچره,NOUN,noun
کچکول,NOUN,noun
کچنۍ,NOUN,noun
کچول,NOUN,noun
کچوله,NOUN,noun
کجير,NOUN,noun
کرکره,NOUN,noun
کرکنکه,NOUN,noun
کرکنډه,NOUN,noun
کريمينولوجي,NOUN,noun
کريډټ,NOUN,noun
کريږه,NOUN,noun
کرښ,NOUN,noun
کرښه,NOUN,noun
کرښيل,NOUN,noun
کرښی,NOUN,noun
کرګدن,NOUN,noun
کريم,NOUN,noun
کرګس,NOUN,noun
کرېز,NOUN,noun
کرېټ,NOUN,noun
کرېړ,NOUN,noun
کسات,NOUN,noun
کسب,NOUN,noun
کسبګر,NOUN,noun
کسر,NOUN,noun
کسره,NOUN,noun
کرڼۍ,NOUN,noun
کريکه,NOUN,noun
کريچ,NOUN,noun
کريابي,NOUN,noun
کرکه,NOUN,noun
کرکۍ,NOUN,noun
کرم,NOUN,noun
کرمچ,NOUN,noun
کرميچ,NOUN,noun
کرنکه,NOUN,noun
کرنه,NOUN,noun
کرنيل,NOUN,noun
کره,NOUN,noun
کره کتنه,NOUN,noun
کرهار,NOUN,noun
کرهه,NOUN,noun
کرهڼه,NOUN,noun
کروکي,NOUN,noun
کرون,NOUN,noun
کرونده,NOUN,noun
کروندګر,NOUN,noun
کروه,NOUN,noun
کروړه,NOUN,noun
کتنځی,NOUN,noun
کتنه,NOUN,noun
کتله,NOUN,noun
کتلمه,NOUN,noun
کالبوت,NOUN,noun
کالکه,NOUN,noun
کالوري,NOUN,noun
کالي,NOUN,noun
کاليزه,NOUN,noun
کام,NOUN,noun
کامچه,NOUN,noun
کامره,NOUN,noun
کال,NOUN,noun
کاميابي,NOUN,noun
کانال,NOUN,noun
کاناډا,NOUN,noun
کانتين,NOUN,noun
کانديد,NOUN,noun
کانسروه,NOUN,noun
کانسرټ,NOUN,noun
کانسونېنټ,NOUN,noun
کانکرېټ,NOUN,noun
کان,NOUN,noun
کاکړ,NOUN,noun
کاکا,NOUN,noun
کاک,NOUN,noun
کارګر,NOUN,noun
کارګه,NOUN,noun
کارګه ټکۍ,NOUN,noun
کارۍ,NOUN,noun
کارېز,NOUN,noun
کاز,NOUN,noun
کازموګرافي,NOUN,noun
کاسب,NOUN,noun
کاسه,NOUN,noun
کاشف,NOUN,noun
کاشي کاري,NOUN,noun
کاشين,NOUN,noun
کاغذ,NOUN,noun
کاغذباد,NOUN,noun
کاغذدانۍ,NOUN,noun
کاغۍ,NOUN,noun
کاف,NOUN,noun
کافر,NOUN,noun
کافور,NOUN,noun
کانکور,NOUN,noun
فيلمرغ,NOUN,noun
کانه,NOUN,noun
کانګې,NOUN,noun
کپن کښ,NOUN,noun
کپه,NOUN,noun
کپړه,NOUN,noun
کپۍ,NOUN,noun
کت,NOUN,noun
کتاب,NOUN,noun
کتاب خرڅوونکی,NOUN,noun
کتابت,NOUN,noun
کپن,NOUN,noun
کتابچه,NOUN,noun
کتابدار,NOUN,noun
کتابداري,NOUN,noun
کتابفروشي,NOUN,noun
کتار,NOUN,noun
کتان,NOUN,noun
کتره,NOUN,noun
کتغ,NOUN,noun
کتلاک,NOUN,noun
کتابخانه,NOUN,noun
کپسول,NOUN,noun
کپس,NOUN,noun
کپرۍ,NOUN,noun
کاهو,NOUN,noun
کاونډيتوب,NOUN,noun
کاوو,NOUN,noun
کاينات,NOUN,noun
کايښت,NOUN,noun
کاټېرۍ,NOUN,noun
کاګل,NOUN,noun
کاڼ,NOUN,noun
کاڼه,NOUN,noun
کاڼی,NOUN,noun
کب,NOUN,noun
کباب,NOUN,noun
کبابي,NOUN,noun
کبر,NOUN,noun
کبرکن,NOUN,noun
کبل,NOUN,noun
کبلی,NOUN,noun
کپ,NOUN,noun
کپرک,NOUN,noun
کانګه,NOUN,noun
غبرګولی,NOUN,noun
فيلسوف,NOUN,noun
فيض,NOUN,noun
غزلچي,NOUN,noun
غزله,NOUN,noun
غزنی,NOUN,noun
غزی,NOUN,noun
غژګاو,NOUN,noun
غسل,NOUN,noun
غش,NOUN,noun
غشو,NOUN,noun
غزل,NOUN,noun
غشی,NOUN,noun
غصه,NOUN,noun
غضب,NOUN,noun
غفلت,NOUN,noun
غل,NOUN,noun
غلا,NOUN,noun
غلام,NOUN,noun
غلبله,NOUN,noun
غلبه,NOUN,noun
غصب,NOUN,noun
غلبېل,NOUN,noun
غزا,NOUN,noun
غرېو,NOUN,noun
عکس,NOUN,noun
عکاسي,NOUN,noun
عکاس,NOUN,noun
عقيق,NOUN,noun
عقيده,NOUN,noun
عقل,NOUN,noun
عقرب,NOUN,noun
عقده,NOUN,noun
غز,NOUN,noun
عقايد,NOUN,noun
عفو,NOUN,noun
عفت,NOUN,noun
عظمت,NOUN,noun
عطر,NOUN,noun
عطالت,NOUN,noun
عطارد,NOUN,noun
کسکر,NOUN,noun
عضويت,NOUN,noun
عفونت,NOUN,noun
غلجي,NOUN,noun
غلطي,NOUN,noun
غله,NOUN,noun
غوبل,NOUN,noun
غوبنی,NOUN,noun
غوبه,NOUN,noun
غوبون,NOUN,noun
غوجل,NOUN,noun
غوچه,NOUN,noun
غوچوالی,NOUN,noun
غور,NOUN,noun
غوباړی,NOUN,noun
غورمه,NOUN,noun
غورځکه,NOUN,noun
غورځنګ,NOUN,noun
غورځي پرځي,NOUN,noun
غورځی,NOUN,noun
غوز,NOUN,noun
غوزاړی,NOUN,noun
غوزه,NOUN,noun
غوزی,NOUN,noun
غوري,NOUN,noun
غواګۍ,NOUN,noun
غوايی,NOUN,noun
غوا,NOUN,noun
غلوزه,NOUN,noun
غليان,NOUN,noun
غليم,NOUN,noun
غم,NOUN,noun
غماز,NOUN,noun
غمچينه,NOUN,noun
غمخور,NOUN,noun
غمشريکي,NOUN,noun
غمی,NOUN,noun
غنچه,NOUN,noun
غندنه,NOUN,noun
غندی,NOUN,noun
غنم,NOUN,noun
غنمګره,NOUN,noun
غنه,NOUN,noun
غنيمت,NOUN,noun
غنډ,NOUN,noun
غنډ مشر,NOUN,noun
غنډل,NOUN,noun
عکس العمل,NOUN,noun
غوغا,NOUN,noun
علاج,NOUN,noun
علاقداري,NOUN,noun
غرڅنی,NOUN,noun
غرڅه,NOUN,noun
غرږی,NOUN,noun
غرګی,NOUN,noun
غبرګه,NOUN,noun
غبار,NOUN,noun
غاښی,NOUN,noun
غاښ ټومبنی,NOUN,noun
غريزه,NOUN,noun
غاښ چيچی,NOUN,noun
غاړګۍ,NOUN,noun
غاړه غړۍ,NOUN,noun
غاړکۍ,NOUN,noun
غاټول,NOUN,noun
غايه,NOUN,noun
غايطه مواد,NOUN,noun
غاو,NOUN,noun
غالې,NOUN,noun
غاښ,NOUN,noun
غالۍ,NOUN,noun
غريبي,NOUN,noun
غرهار,NOUN,noun
غپا,NOUN,noun
غپهار,NOUN,noun
غچ,NOUN,noun
غچي,NOUN,noun
غدۍ,NOUN,noun
غذا,NOUN,noun
غر,NOUN,noun
غراره,NOUN,noun
غرور,NOUN,noun
غران,NOUN,noun
غربی,NOUN,noun
غرچی,NOUN,noun
غرض,NOUN,noun
غرغره,NOUN,noun
غرفه,NOUN,noun
غرمه,NOUN,noun
غرنده,NOUN,noun
غرندی,NOUN,noun
غرب,NOUN,noun
غالمغال,NOUN,noun
غالبوزه,NOUN,noun
غازي,NOUN,noun
عناب,NOUN,noun
عموميت,NOUN,noun
عمه,NOUN,noun
عمليات,NOUN,noun
عمله,NOUN,noun
عمري بند,NOUN,noun
عمر,NOUN,noun
عمده فروشي,NOUN,noun
عناد,NOUN,noun
عمارت,NOUN,noun
علياحضرت,NOUN,noun
علميت,NOUN,noun
علم وخبر,NOUN,noun
علم,NOUN,noun
علت اومعلول,NOUN,noun
علت,NOUN,noun
علاوه,NOUN,noun
علامه,NOUN,noun
عليت,NOUN,noun
عنبر,NOUN,noun
عنصر,NOUN,noun
عنعنه,NOUN,noun
غاز,NOUN,noun
غاتره,NOUN,noun
غاب,NOUN,noun
غ,NOUN,noun
عېنکې,NOUN,noun
عیبانيت,NOUN,noun
عين,NOUN,noun
عيش,NOUN,noun
عيد,NOUN,noun
عيب,NOUN,noun
عيال,NOUN,noun
عياشي,NOUN,noun
عوض,NOUN,noun
عورته,NOUN,noun
عورت,NOUN,noun
عود,NOUN,noun
عوام,NOUN,noun
عهد,NOUN,noun
عنوان,NOUN,noun
علاقدار,NOUN,noun
غولانځه,NOUN,noun
غولک,NOUN,noun
غولکه,NOUN,noun
فرضيه,NOUN,noun
فرع,NOUN,noun
فرعون,NOUN,noun
فرق,NOUN,noun
فرقان,NOUN,noun
فرقه,NOUN,noun
فرقه مشر,NOUN,noun
فرمان,NOUN,noun
فرض,NOUN,noun
فرمايش,NOUN,noun
فرنګي,NOUN,noun
فرهنګ,NOUN,noun
فزيک,NOUN,noun
فزيک پوه,NOUN,noun
فزيولوژي,NOUN,noun
فساد,NOUN,noun
فسخ,NOUN,noun
فشار,NOUN,noun
فرني,NOUN,noun
فشارسنج,NOUN,noun
فرصت,NOUN,noun
فرد,NOUN,noun
فايده,NOUN,noun
فبروري,NOUN,noun
فتح,NOUN,noun
فتحه,NOUN,noun
فتنه,NOUN,noun
فتوی,NOUN,noun
فحاشي,NOUN,noun
فخر,NOUN,noun
فرش,NOUN,noun
فداکاري,NOUN,noun
فرار,NOUN,noun
فراري,NOUN,noun
فراغت,NOUN,noun
فراق,NOUN,noun
فراکسيون,NOUN,noun
فرانسه,NOUN,noun
فرانک,NOUN,noun
فراه,NOUN,noun
فدراسيون,NOUN,noun
فصاحت,NOUN,noun
فصل,NOUN,noun
فضا,NOUN,noun
فنلينډ,NOUN,noun
فهرست,NOUN,noun
فهم,NOUN,noun
فواره,NOUN,noun
فورم,NOUN,noun
فورمه,NOUN,noun
فوسيل,NOUN,noun
فولاد,NOUN,noun
فنر,NOUN,noun
فولکلور,NOUN,noun
فونيم پوهنه,NOUN,noun
فونيټکس,NOUN,noun
فيته,NOUN,noun
فير,NOUN,noun
فيروزه,NOUN,noun
فيس,NOUN,noun
فيشن,NOUN,noun
